CUSTID,AGE,AGEGRP1,AGEGRP2,AGEGRP3,AGEGRP4,AGEGRP5,AGEGRP6,SEX,EDUC,INCOME,INCGRP1,INCGRP2,INCGRP3,INCGRP4,INCGRP5,INCGRP6,KIDHOME,TEENHOME,GOURMAGS,WINEMAGS,STYLMAGS,HOUSMAGS,SPRTMAGS,TRAVMAGS,CULTMAGS,COMPMAGS,FIRSTPUR,LASTPUR,NPURCH,TBOTTLES,TOTCAT,TOTCREV,TOTCCOST,TOTCPROF,REV1STYR,REVLSTYR,COSTLAST,LTV,PROBSTAY,AVGPURCH,AVGDISC,AVGQUAL,PCTWEB,PERCDR,PERCSR,PERCDW,PERCSW,PERCDE,PERCEX,TOTLCOMP,DATELATE,TOTWCOMP,DATEWRNG,TOTPCOMM,DATELIKE,WINELOVR,WINEKNOW,COMPKNOW,KNOWALTW,STATUS,PARTIES,TRAVEL,CULTURAL,SATISWWW,TRUSTWWW,VALUEWWW,LOYALWWW,FACEBOOK,WINETAST
22702,34,0,1,0,0,0,0,0,19,61207,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,1368,1368,1,1,16,18.66,33.93,-15.27,18.66,0,16,-44.88,70,18.66,0,81,0,0,0,0,100,0,100,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22703,54,0,0,0,1,0,0,0,18,144614,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,817,4,27,37,9,1421.93,1156.05,265.88,389.37,826.85,670.47,786.74,90,52.66,0,99,96,65,19,5,8,3,8,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22704,59,0,0,0,0,1,0,1,19,130579,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1312,36,30,46,15,778.79,887.17,-108.38,176.35,218.88,288.53,-350.39,90,25.96,24,88,97,52,33,2,11,2,4,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22705,29,0,1,0,0,0,0,0,16,63026,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,947,947,1,1,11,15.66,23.78,-8.12,15.66,0,11,-30.85,70,15.66,0,79,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22706,39,0,0,1,0,0,0,0,20,72379,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1431,188,3,3,16,76.1,92.32,-16.22,43.39,32.71,42.17,-47.59,90,25.37,16,98,100,0,100,0,0,0,33,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22707,50,0,0,0,1,0,0,1,20,109360,0,0,0,0,1,0,1,0,1,1,0,0,0,2,0,0,521,13,10,16,6,236.02,208.34,27.68,184.94,94.96,81.98,47.58,80,23.6,0,85,60,75,6,0,13,6,13,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22708,66,0,0,0,0,0,1,1,14,158006,0,0,0,0,0,1,0,0,1,1,0,1,0,2,0,0,471,103,7,16,6,584.87,602.07,-17.2,516.59,560.22,524.71,130.15,80,83.55,23,100,0,63,25,13,0,0,0,0,.,0,.,0,.,6,4,3,5,2,4,4,3,5,5,5,3,0,0
22709,26,0,1,0,0,0,0,0,12,36293,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,677,566,2,2,8,9.33,37.39,-28.06,9.33,0,8,-22.44,70,4.67,68,74,0,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22710,45,0,0,0,1,0,0,0,20,96428,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,886,5,41,71,10,2471.93,2336.89,135.04,781.36,1473.14,1342.63,656.6,90,60.29,8,100,22,48,35,11,0,6,3,2,103,1,128,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22711,68,0,0,0,0,0,1,1,17,155845,0,0,0,0,0,1,0,0,1,2,1,1,0,2,1,1,1155,70,46,118,13,4295.19,3460.66,834.53,1010.85,1508.21,1219.57,1452.14,90,93.37,0,99,100,42,29,20,3,5,14,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
22712,43,0,0,1,0,0,0,0,20,78408,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,1,970,970,1,1,11,10.18,19.39,-9.21,10.18,0,11,-30.85,70,10.18,0,87,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
22713,31,0,1,0,0,0,0,0,19,29346,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1247,1247,1,1,14,4.21,23.11,-18.9,4.21,0,14,-39.27,70,4.21,62,73,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22714,67,0,0,0,0,0,1,1,16,175494,0,0,0,0,0,1,0,0,2,2,2,2,0,1,1,0,732,22,29,78,9,2771.35,2330.11,441.24,486.79,2284.56,1836.67,2253.32,90,95.56,0,99,14,54,23,4,4,15,8,1,732,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
22715,68,0,0,0,0,0,1,0,13,115332,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,496,0,17,29,6,899.24,1011.26,-112.02,468.85,732.71,782.29,-181.74,80,52.9,22,100,6,72,24,0,0,3,7,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22716,75,0,0,0,0,0,1,1,19,73879,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,512,32,12,23,6,761.93,643.29,118.64,430.12,585.29,474.22,407.11,80,63.49,0,94,25,52,26,17,0,4,9,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22717,61,0,0,0,0,1,0,0,18,104888,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,237,237,1,1,3,5.16,17.46,-12.3,5.16,5.16,14.46,-26.1,70,5.16,64,73,0,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22718,65,0,0,0,0,0,1,1,17,176192,0,0,0,0,0,1,0,0,1,0,1,1,1,2,1,0,428,7,10,31,5,998.44,828.27,170.17,546.71,958.24,771.61,684.06,80,99.84,0,94,20,52,10,19,10,10,13,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22719,45,0,0,0,1,0,0,1,20,77950,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1095,52,7,9,13,147.63,276.01,-128.38,27.77,119.86,227.97,-543.92,90,21.09,56,95,100,89,11,0,0,0,0,0,.,0,.,0,.,3,6,4,4,4,5,4,6,5,6,5,4,0,0
22720,53,0,0,0,1,0,0,0,16,135263,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,615,16,21,44,7,1158.85,951.7,207.15,704.85,498.6,415.5,304.6,80,55.18,1,94,95,43,30,5,14,9,14,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22721,65,0,0,0,0,0,1,1,13,181712,0,0,0,0,0,1,0,0,1,1,2,1,0,1,0,0,919,6,38,100,11,3741.29,3104.28,637.01,1241.97,2109.2,1698.41,2066.67,90,98.46,0,99,13,52,26,13,2,7,18,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
22722,56,0,0,0,0,1,0,0,20,84331,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,726,232,2,2,8,11.92,52.14,-40.22,5.48,6.44,28.62,-81.29,80,5.96,75,83,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22723,63,0,0,0,0,1,0,1,15,171176,0,0,0,0,0,1,0,0,2,1,1,1,1,1,0,0,915,34,33,87,11,3599.76,2987.05,612.71,539.76,1846.59,1488.26,1802.75,90,109.08,0,98,3,63,25,2,6,3,6,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
22724,67,0,0,0,0,0,1,1,13,113319,0,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0,599,48,2,4,7,134.24,120.38,13.86,95.18,39.06,38.24,3.01,80,67.12,0,93,0,50,0,0,50,0,0,0,.,0,.,0,.,5,3,1,4,4,4,5,2,6,4,5,6,0,0
22725,26,0,1,0,0,0,0,1,20,59960,0,0,1,0,0,0,1,0,1,1,0,0,0,1,2,0,37,37,1,1,1,12.33,32.18,-19.85,12.33,12.33,29.18,-47.27,70,12.33,65,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
22726,58,0,0,0,0,1,0,1,18,167631,0,0,0,0,0,1,0,0,2,2,1,2,0,2,1,0,346,53,15,30,4,1167.84,947.53,220.31,1167.84,1167.84,938.28,643.9,70,77.86,0,100,87,40,27,33,0,0,13,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
22727,70,0,0,0,0,0,1,0,19,141960,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,175,89,2,4,2,133.32,109.16,24.16,133.32,133.32,108.66,69.17,70,66.66,0,99,100,0,0,50,0,50,50,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22728,45,0,0,0,1,0,0,0,20,89706,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,326,43,5,7,4,114.35,114.15,0.2,114.35,114.35,110.15,11.78,70,22.87,18,82,80,0,14,0,43,43,43,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22729,35,0,0,1,0,0,0,0,13,78840,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,998,600,2,2,11,30.53,38.68,-8.15,15.62,0,11,-30.85,70,15.27,0,80,50,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22730,29,0,1,0,0,0,0,0,18,31037,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1290,59,11,11,15,117.36,259.19,-141.83,25.66,49.51,109.76,-303.13,90,10.67,61,86,100,27,36,0,18,18,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22731,48,0,0,0,1,0,0,0,20,35973,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,142,142,1,1,2,21.5,45.95,-24.45,21.5,21.5,42.95,-60.17,70,21.5,58,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
22732,71,0,0,0,0,0,1,0,16,98375,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,971,19,9,12,11,229.7,210.76,18.94,113.58,96.43,88.14,41.71,90,25.52,0,85,44,58,8,17,8,8,25,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22733,49,0,0,0,1,0,0,0,19,141762,0,0,0,0,0,1,0,1,1,2,0,0,0,2,1,1,1019,50,14,14,12,336.03,436.64,-100.61,18.91,219.87,274.96,-277.16,90,24,38,99,100,71,21,0,0,7,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22734,68,0,0,0,0,0,1,0,20,100127,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,69,7,2,3,1,111.3,90.53,20.77,111.3,111.3,90.03,59.66,70,55.65,0,100,100,0,100,0,0,0,33,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22735,54,0,0,0,1,0,0,0,20,34086,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1239,6,10,11,14,226.84,235.19,-8.35,19.77,133.72,132.91,4.1,90,22.68,21,85,100,36,0,0,27,36,18,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22736,35,0,0,1,0,0,0,0,13,71738,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1308,420,4,4,15,23.26,79.13,-55.87,11.32,0,15,-42.07,70,5.82,70,79,75,0,50,0,25,25,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22737,35,0,0,1,0,0,0,1,15,29182,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,429,280,2,2,5,11.32,33.91,-22.59,11.32,6.89,20.75,-50.8,80,5.66,69,81,100,0,100,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22738,54,0,0,0,1,0,0,0,17,109887,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,180,180,1,2,2,57.32,50.86,6.46,57.32,57.32,47.86,26.53,70,57.32,0,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22739,42,0,0,1,0,0,0,1,19,90584,0,0,0,1,0,0,1,0,1,1,1,0,0,0,2,0,525,285,5,5,6,196.49,164.44,32.05,196.49,76.04,66.83,33.76,80,39.3,0,100,100,60,20,20,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22740,40,0,0,1,0,0,0,1,17,58673,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,798,798,1,1,9,10.18,17.39,-7.21,10.18,0,9,-25.24,70,10.18,0,87,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22741,44,0,0,1,0,0,0,0,16,30155,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,651,651,1,1,8,11.11,30.33,-19.22,11.11,0,8,-22.44,70,11.11,54,78,0,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22742,60,0,0,0,0,1,0,0,14,196635,0,0,0,0,0,1,0,0,2,1,1,1,1,1,0,0,920,13,64,198,11,7159.06,5928.01,1231.05,2748.45,3278.08,2633.49,3242.91,90,111.86,0,99,17,37,47,2,3,12,25,0,.,1,751,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
22743,69,0,0,0,0,0,1,0,18,143949,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,0,290,290,1,2,4,73.68,65.94,7.74,73.68,73.68,62.94,30.12,70,73.68,0,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22744,57,0,0,0,0,1,0,1,20,96532,0,0,0,1,0,0,0,0,1,2,1,1,0,2,0,0,724,177,2,4,8,144,154.45,-10.45,88.86,55.14,52.12,11.07,80,72,0,100,50,50,50,0,0,0,0,0,.,1,724,0,.,6,5,3,4,3,4,6,5,4,4,5,3,0,0
22745,42,0,0,1,0,0,0,0,18,95729,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,16,16,1,1,1,6.44,21.87,-15.43,6.44,6.44,21.62,-42.57,70,6.44,75,78,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22746,67,0,0,0,0,0,1,1,15,160329,0,0,0,0,0,1,0,0,1,2,1,1,1,1,1,0,1185,10,51,155,14,5706.28,4679.85,1026.43,1177.85,1977.37,1595.91,1919.11,90,111.89,0,100,37,50,26,8,2,14,8,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
22747,27,0,1,0,0,0,0,0,15,33064,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,287,287,1,1,4,5.48,21.77,-16.3,5.48,5.48,21.52,-45,70,5.48,75,87,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
22748,52,0,0,0,1,0,0,0,19,64184,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,705,98,2,2,8,11.07,36.18,-25.11,4.17,6.89,23.75,-61.79,80,5.53,69,76,100,0,50,0,50,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22749,62,0,0,0,0,1,0,0,16,134038,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,277,240,2,4,4,88.96,78.43,10.53,88.96,88.96,75.18,38.65,70,44.48,0,96,50,100,0,0,0,0,0,0,.,0,.,0,.,5,4,2,4,4,3,4,2,4,5,5,6,0,0
22750,57,0,0,0,0,1,0,1,14,91261,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1096,7,17,31,13,401.96,796.03,-394.07,31.18,232.8,387.47,-778.14,90,23.64,58,89,18,29,45,3,13,10,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22751,55,0,0,0,0,1,0,1,12,34253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310,64,9,9,15,88.33,182.96,-94.63,31.5,44.02,81.64,-189.28,90,9.81,51,82,0,56,11,0,33,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
22752,32,0,1,0,0,0,0,1,15,51215,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1302,141,7,9,15,67.5,194.63,-127.13,4.21,29.83,76.86,-236.59,90,9.64,67,83,14,44,22,0,22,11,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22753,63,0,0,0,0,1,0,1,20,132990,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,7,7,1,2,1,23.22,19.83,3.39,23.22,23.22,19.58,10.21,70,23.22,0,90,100,0,100,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
22754,64,0,0,0,0,1,0,0,15,151172,0,0,0,0,0,1,0,0,1,2,0,1,0,1,0,0,896,26,23,49,10,1734.41,1455.56,278.85,633.42,890.48,722.4,845.6,90,75.41,0,99,17,61,27,4,4,4,8,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22755,30,0,1,0,0,0,0,0,20,64116,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1120,1054,2,2,13,26.21,61.39,-35.18,26.21,0,13,-36.46,70,13.11,59,85,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22756,68,0,0,0,0,0,1,1,13,102822,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,860,511,2,3,10,51.52,80.67,-29.15,51.52,0,10,-28.05,70,25.76,40,85,0,0,100,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22757,64,0,0,0,0,1,0,1,20,200354,0,0,0,0,0,1,0,0,1,0,2,1,0,2,2,0,1216,11,52,148,14,4094.14,3375.6,718.54,1173.95,927.47,758.33,850.96,90,78.73,1,93,69,55,17,5,12,11,11,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22758,59,0,0,0,0,1,0,0,16,107871,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,107,107,1,1,2,10.18,10.39,-0.21,10.18,10.18,10.14,0.11,70,10.18,0,87,100,100,0,0,0,0,0,0,.,0,.,0,.,5,2,3,4,4,4,4,4,4,3,4,4,0,0
22759,65,0,0,0,0,0,1,1,14,144248,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1421,0,43,112,16,3951.46,3215.34,736.12,91.64,1583.38,1282.64,1513.01,90,91.89,0,98,77,45,29,4,13,10,2,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22760,39,0,0,1,0,0,0,0,16,79980,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,119,119,1,1,2,19.11,32.23,-13.12,19.11,19.11,31.98,-36.09,70,19.11,49,100,100,0,100,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
22761,49,0,0,0,1,0,0,0,14,128490,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,702,7,6,11,8,225.49,373.83,-148.34,38.23,187.26,295.87,-398.09,80,37.58,49,94,0,55,45,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22762,71,0,0,0,0,0,1,0,15,119916,0,0,0,0,1,0,0,0,1,1,1,1,0,2,1,0,530,92,4,7,6,145.36,134.3,11.06,120.42,54.02,49.22,17.59,80,36.34,0,84,0,86,0,14,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22763,34,0,1,0,0,0,0,0,19,33318,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,2,769,405,3,3,9,80.29,73.98,6.31,80.29,0,9,-25.24,70,26.76,0,91,100,33,67,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22764,52,0,0,0,1,0,0,0,16,128757,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,334,22,17,36,4,1150.64,989.78,160.86,1150.64,1150.64,952.53,555.68,70,67.68,0,99,29,36,17,11,11,25,0,0,.,1,126,0,.,4,5,1,5,3,4,2,3,5,4,5,2,0,0
22765,30,0,1,0,0,0,0,0,20,56436,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,655,655,1,1,8,4.17,22.93,-18.76,4.17,0,8,-22.44,70,4.17,72,74,0,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22766,56,0,0,0,0,1,0,1,17,145711,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,1,1093,7,14,18,13,275.64,428.7,-153.06,41.23,206.43,314.15,-541.92,90,19.69,52,90,93,39,50,0,6,6,6,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
22767,45,0,0,0,1,0,0,0,14,37178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423,679,2,2,16,14.32,53.87,-39.55,7.87,0,16,-44.88,70,7.16,60,84,0,50,0,0,50,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22768,54,0,0,0,1,0,0,1,16,116203,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,113,99,2,2,2,45.36,44.29,1.07,45.36,45.36,38.29,19.83,70,22.68,0,99,0,0,50,50,0,0,50,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22769,49,0,0,0,1,0,0,0,14,64429,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,504,504,1,1,6,5.48,26.52,-21.05,5.48,0,6,-16.83,70,5.48,75,87,0,100,0,0,0,0,0,0,.,0,.,1,504,.,.,.,.,.,.,.,.,.,.,.,.,1,0
22770,67,0,0,0,0,0,1,1,18,168869,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,596,596,1,2,7,24.94,27.21,-2.27,24.94,0,7,-19.63,70,24.94,0,78,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22771,45,0,0,0,1,0,0,0,18,98758,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,576,5,10,18,7,587.1,507.2,79.9,127.23,459.87,402.92,208.74,80,58.71,0,97,100,39,33,0,17,11,0,1,131,0,.,0,.,4,4,3,5,5,3,3,5,5,4,6,6,0,0
22772,45,0,0,0,1,0,0,1,16,61195,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,655,78,6,12,8,154.11,245.24,-91.13,109,58.89,124.06,-238.88,80,25.68,42,83,0,50,33,0,17,0,0,0,.,1,218,0,.,5,3,2,4,3,5,3,4,5,5,5,6,0,0
22773,70,0,0,0,0,0,1,1,16,84374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,746,413,2,2,9,38.84,71.32,-32.48,38.84,0,9,-25.24,70,19.42,0,94,50,100,0,0,0,0,0,1,746,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22774,30,0,1,0,0,0,0,0,13,28403,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,963,963,1,1,11,4.43,23.91,-19.48,4.43,0,11,-30.85,70,4.43,72,83,100,0,100,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22775,35,0,0,1,0,0,0,0,17,75991,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,568,0,3,4,7,81.1,75.38,5.72,63.5,17.6,21.08,-12.76,80,27.03,0,79,67,0,25,25,50,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22776,32,0,1,0,0,0,0,0,18,67382,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1430,9,9,9,16,135.03,282.06,-147.03,96.26,22.5,50.76,-142.18,90,15,53,92,33,78,22,0,0,0,0,1,1156,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
22777,44,0,0,1,0,0,0,1,16,131310,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,399,24,3,7,5,235.65,227.79,7.86,189.91,133.14,139.52,-23.38,80,78.55,0,97,33,71,29,0,0,0,0,1,98,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22778,46,0,0,0,1,0,0,0,20,101430,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,291,13,4,7,4,98.1,115.37,-17.27,98.1,98.1,103.37,-14.79,70,24.52,15,80,0,43,0,0,57,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22779,62,0,0,0,0,1,0,1,15,147416,0,0,0,0,0,1,0,0,2,1,2,2,0,1,0,0,155,13,3,8,2,391.53,331.81,59.72,391.53,391.53,325.56,185.03,70,130.51,3,100,33,100,0,0,0,0,0,0,.,0,.,0,.,6,6,3,6,5,5,4,3,6,6,4,1,0,1
22780,26,0,1,0,0,0,0,1,15,42477,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,716,716,1,1,8,29.06,34.25,-5.19,29.06,0,8,-22.44,70,29.06,0,99,0,0,0,100,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22781,43,0,0,1,0,0,0,0,16,60919,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,548,81,3,3,7,29.55,79.27,-49.72,25.37,4.17,18.93,-54.08,80,9.85,65,85,0,0,33,0,33,33,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22782,31,0,1,0,0,0,0,0,15,61407,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,121,121,1,1,2,51.19,43.2,7.99,51.19,51.19,42.95,23.11,70,51.19,0,100,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22783,30,0,1,0,0,0,0,0,15,25564,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1343,1250,2,2,15,8.64,42.52,-33.88,8.64,0,15,-42.07,70,4.32,67,78,0,50,50,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22784,48,0,0,0,1,0,0,1,20,69849,0,0,1,0,0,0,1,0,1,2,0,0,0,0,1,0,451,278,2,2,5,69.13,60.8,8.33,69.13,38.29,35.63,9.75,80,34.57,0,100,100,0,50,50,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
22785,31,0,1,0,0,0,0,0,18,26049,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,941,941,1,1,11,11.73,24.85,-13.12,11.73,0,11,-30.85,70,11.73,31,81,100,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
